player_id,name,team_id,team_name,total_match,innings,total_runs,highest_run,average,not_out,strike_rate,ball_faced,batting_hand,4s,6s,50s,100s
31718164,Veeru Kolla,7440693,TSV Darmstadt XI,7,5,46,27,15.33,2,109.52,42,RHB,0,4,0,0
3112619,Rajkumar (shunmu),7415125,Sulzbach XI,3,3,45,26,15.00,0,140.63,32,RHB,6,2,0,0
31742571,Venkatesh Sanem,6290732,TSV Frankfurt Garuda,3,3,45,29,15.00,0,118.42,38,RHB,4,3,0,0
12874241,Sivakumar,3793721,Trebur Cricket Club,4,2,44,23,22.00,0,141.94,31,RHB,5,2,0,0
38608337,Hamed Urakheil,2114868,SVS Frankfurt Eagles,3,3,43,17,14.33,0,130.30,33,RHB,2,4,0,0
31707540,Shashank Chalak,9304922,Wetzlar Sixers,4,4,42,27,10.50,0,110.53,38,RHB,1,2,0,0
37944905,Khalid,9304922,Wetzlar Sixers,4,4,41,21,10.25,0,186.36,22,RHB,3,4,0,0
38588314,Vedant Zalke,9491502,Mighty Titans,2,2,40,33,20.00,0,114.29,35,RHB,1,3,0,0
11902845,Jomon,6941365,Karlsruhe Knights,3,2,40,30,20.00,0,222.22,18,RHB,0,5,0,0
20710409,Jigar Rajeshkumar Modi,4220557,TSGN Royal Warriors,3,3,40,18,13.33,0,153.85,26,LHB,2,5,0,0
30903514,Srinivasan Rs,6941365,Karlsruhe Knights,4,3,40,29,20.00,1,111.11,36,RHB,0,3,0,0
18679127,Waled Khan,2114868,SVS Frankfurt Eagles,5,5,40,31,10.00,1,160.00,25,RHB,0,5,0,0
5502847,Arpit Samani,9390582,TSGN Royal Lions,3,3,39,23,13.00,0,150.00,26,RHB,6,1,0,0
22860248,Supreeth Bharadwaj H S,4814191,TBG Neulussheim,5,5,39,17,9.75,1,118.18,33,RHB,5,2,0,0
13816117,Rohith Kb,1517508,Frankfurt Spartans Cricket Club,2,1,38,38,-,1,165.22,23,RHB,1,3,0,0
3056241,Shubham Kalra,9434097,Darebulls,3,2,38,31,19.00,0,131.03,29,RHB,3,2,0,0
22371480,Siva Tumpala,4674227,BlueWings,3,3,38,19,19.00,1,118.75,32,RHB,5,1,0,0
5655195,Shivanand,9436054,RCB,3,3,37,36,18.50,1,123.33,30,RHB,3,2,0,0
31700116,Deepak Savant,7415121,MSC Achievers 11,3,3,37,29,12.33,0,176.19,21,RHB,4,2,0,0
2169288,Pritesh Pereira,430802,Tgs Indian Challengers,3,3,37,20,12.33,0,148.00,25,RHB,4,2,0,0
841517,Jaan,9436054,RCB,3,3,37,19,12.33,0,132.14,28,RHB,1,4,0,0
28426736,Khalid Mohammed,2114868,SVS Frankfurt Eagles,5,3,37,28,-,3,205.56,18,RHB,5,2,0,0
12790718,Mit Donda,1517508,Frankfurt Spartans Cricket Club,4,4,37,18,9.25,0,185.00,20,RHB,2,3,0,0
32039398,Praveen Kumar Balaraj,4814191,TBG Neulussheim,5,5,37,16,7.40,0,102.78,36,RHB,5,0,0,0
38719583,Kannan Viswambharan,7989971,Mainz Cricket Club,3,3,36,26,12.00,0,124.14,29,RHB,1,4,0,0
38806696,Sharif Manhil,9304922,Wetzlar Sixers,5,3,36,34,36.00,2,156.52,23,RHB,3,1,0,0
3237080,Ajay Kumar Bharath Kumar,430802,Tgs Indian Challengers,2,2,35,23,17.50,0,184.21,19,RHB,4,2,0,0
28329953,Usman Khalid,7437938,FalconsXI,4,3,35,14,17.50,1,102.94,34,RHB,3,2,0,0
3278586,Chirag Oberoi,806595,Juggernaut Cricket Club,4,3,35,30,11.67,0,159.09,22,RHB,2,3,0,0
31975346,Danial,7437045,Hawk Hunters,2,2,34,29,17.00,0,212.50,16,RHB,5,1,0,0
31956143,Bush Germany Cricket,1517508,Frankfurt Spartans Cricket Club,3,2,34,21,17.00,0,188.89,18,RHB,1,4,0,0
12768994,Ravi Maheshwari,2204871,MSC Black Bears,3,2,34,27,17.00,0,154.55,22,RHB,2,2,0,0
10359969,Amanullah Khan,9434097,Darebulls,3,3,34,32,11.33,0,161.90,21,RHB,1,4,0,0
31510171,Vaibhav Patil,7437045,Hawk Hunters,5,4,34,18,8.50,0,188.89,18,RHB,2,4,0,0
31655083,Kapil Yadav,7424272,Freizeit CC,2,2,33,28,16.50,0,300.00,11,RHB,3,3,0,0
37593419,Shivam Salunkhe,2623314,TSV Darmstadt United,3,3,33,20,16.50,1,117.86,28,RHB,2,2,0,0
31113661,Giriyachar Koppar,9436054,RCB,3,3,33,16,11.00,0,110.00,30,RHB,6,0,0,0
19142967,Sumant Chahar,6269379,TGS Rising Challengers,3,3,33,26,11.00,0,103.13,32,RHB,6,0,0,0
30968172,Hiru Dobs,4814191,TBG Neulussheim,5,5,33,20,11.00,2,150.00,22,RHB,3,2,0,0
31655388,Charan Ronanki,6290732,TSV Frankfurt Garuda,3,2,32,27,32.00,1,177.78,18,RHB,5,1,0,0
13294628,Sreejith Sreedharan Nair,1517508,Frankfurt Spartans Cricket Club,4,2,32,32,32.00,1,200.00,16,RHB,3,2,0,0
20173494,Manish,2204871,MSC Black Bears,3,3,32,19,16.00,1,145.45,22,LHB,4,1,0,0
3278437,Iniyan Panneerselvan,430654,Royal Strikers FFM,3,3,32,31,10.67,0,168.42,19,RHB,4,2,0,0
31068747,Deepak Bhardwaj,7424272,Freizeit CC,1,1,31,31,31.00,0,140.91,22,RHB,2,2,0,0
9332441,Indrajit,6941365,Karlsruhe Knights,4,3,31,18,10.33,0,221.43,14,RHB,1,3,0,0
5537154,Anik Mishu,8007462,SV Tigers am Main,3,3,30,22,10.00,0,157.89,19,RHB,6,0,0,0
31713335,Atif Beg,7442593,AMU Sultans,4,3,30,19,10.00,0,130.43,23,RHB,4,1,0,0
38351769,Raman,9428609,Hanau Pioneers,4,2,29,23,14.50,0,138.10,21,RHB,1,3,0,0
1173568,Anshul,7415121,MSC Achievers 11,3,3,29,21,14.50,1,131.82,22,RHB,1,3,0,0
20710931,Mohd Akram,4220557,TSGN Royal Warriors,3,3,29,25,14.50,1,111.54,26,RHB,2,1,0,0
37943330,Hussin,9304922,Wetzlar Sixers,3,3,29,17,14.50,1,111.54,26,RHB,1,3,0,0
23394182,Prasad Bolishetti,7415125,Sulzbach XI,3,3,29,15,9.67,0,126.09,23,LHB,4,1,0,0
30491637,Fahim Talukdar,8007462,SV Tigers am Main,3,3,29,27,9.67,0,103.57,28,RHB,4,1,0,0
27926870,Senthil Kumaran,6269379,TGS Rising Challengers,3,3,29,22,9.67,0,85.29,34,RHB,3,0,0,0
27966988,Rohit Jire,7437045,Hawk Hunters,4,3,29,27,9.67,0,100.00,29,RHB,2,2,0,0
31709761,Rushikesh Ravindra Yadav,7440693,TSV Darmstadt XI,7,6,29,16,7.25,2,111.54,26,RHB,0,2,0,0
5828523,Kuncham Manojkumar,6290732,TSV Frankfurt Garuda,3,3,28,19,9.33,0,186.67,15,RHB,1,3,0,0
14946054,Tud Rhythm Chauhan,2623314,TSV Darmstadt United,3,3,28,15,9.33,0,147.37,19,LHB,2,2,0,0
38198387,Nikash,6941365,Karlsruhe Knights,4,3,28,19,14.00,1,215.38,13,RHB,1,3,0,0
31713327,Mohd Jan,7442593,AMU Sultans,4,3,28,18,9.33,0,84.85,33,RHB,2,1,0,0
31697606,Raju Lama,9304922,Wetzlar Sixers,4,4,26,17,6.50,0,100.00,26,RHB,3,2,0,0
33491116,Hayatullah Habibzai,9304922,Wetzlar Sixers,6,5,26,11,5.20,0,113.04,23,RHB,4,1,0,0
31920798,Ragunathan S,3793721,Trebur Cricket Club,3,1,25,25,-,1,156.25,16,LHB,3,1,0,0
10263095,Khandaker Mosaddik Bin Hafiz,8007462,SV Tigers am Main,3,3,25,16,8.33,0,89.29,28,RHB,4,0,0,0
31773042,Prajwal Hegde,7440693,TSV Darmstadt XI,7,3,25,11,12.50,1,104.17,24,RHB,2,1,0,0
5600861,Varun C,9435425,SG Malchen,3,2,24,19,24.00,1,109.09,22,RHB,3,0,0,0
19059369,Noman Raja,7437045,Hawk Hunters,4,2,24,23,24.00,1,240.00,10,RHB,2,2,0,0
32191871,Ambarish Vadher,9390582,TSGN Royal Lions,3,3,24,18,8.00,0,100.00,24,RHB,2,2,0,0
2827167,Uday Kumar Bandaru,4814191,TBG Neulussheim,4,3,24,10,8.00,0,133.33,18,RHB,3,1,0,0
1973378,Satendra Chaudhary,806595,Juggernaut Cricket Club,4,2,23,15,23.00,1,104.55,22,RHB,1,1,0,0
22213510,Vishvajeet Tandale,7415125,Sulzbach XI,3,3,23,11,23.00,2,104.55,22,RHB,3,0,0,0
32373429,Ar Shuvo,8007462,SV Tigers am Main,3,3,23,12,7.67,0,164.29,14,RHB,4,1,0,0
22214133,Nikesh,7415125,Sulzbach XI,3,3,23,14,7.67,0,95.83,24,RHB,2,0,0,0
29061009,Susheel Amingad,7356382,SPVGG Dragons,6,5,23,8,7.67,2,85.19,27,RHB,3,0,0,0
38588547,Amruth Gowda,9491502,Mighty Titans,2,1,22,22,-,1,100.00,22,RHB,2,0,0,0
3261014,Yogesh Jagtap,2204871,MSC Black Bears,3,2,22,18,22.00,1,220.00,10,RHB,2,1,0,0
4467796,Mukul B,9436054,RCB,3,2,22,14,-,2,169.23,13,RHB,5,0,0,0
31742086,Ramgopal Balijepalli,430654,Royal Strikers FFM,4,2,22,12,22.00,1,95.65,23,RHB,2,0,0,0
23618018,Md Abdus Samad,8007462,SV Tigers am Main,3,3,22,16,7.33,0,183.33,12,RHB,0,3,0,0
31713325,Haseeb Khan,7442593,AMU Sultans,4,3,22,11,7.33,0,110.00,20,RHB,1,2,0,0
3274991,Raviteja Manam,3642022,FCC Friends XI,5,4,22,11,22.00,3,244.44,9,RHB,3,1,0,0
29063790,Manoj Kumar,7356382,SPVGG Dragons,6,4,22,14,11.00,2,122.22,18,RHB,0,3,0,0
26084196,Lovepreet Kamboj,2114868,SVS Frankfurt Eagles,7,4,22,21,5.50,0,137.50,16,LHB,3,1,0,0
28329910,Irfan Muhammad,7437938,FalconsXI,3,2,21,20,21.00,1,87.50,24,RHB,2,1,0,0
3277609,Baskar Ayyappa,3793721,Trebur Cricket Club,4,2,21,21,10.50,0,175.00,12,RHB,2,1,0,0
22378241,Raju Palakurla,4674227,BlueWings,3,2,20,14,20.00,1,142.86,14,RHB,2,1,0,0
5504733,Laxman,3642022,FCC Friends XI,5,2,20,20,10.00,0,181.82,11,RHB,2,1,0,0
23504450,Syed Mostain Ahmed,8007462,SV Tigers am Main,3,3,20,15,10.00,1,111.11,18,RHB,3,0,0,0
31976575,Khalid Khan,9434097,Darebulls,3,3,20,11,6.67,0,125.00,16,RHB,1,2,0,0
33447681,Jomon,7989971,Mainz Cricket Club,3,3,20,15,6.67,0,86.96,23,RHB,3,0,0,0
16493774,Ujjwal Kumar,4814191,TBG Neulussheim,3,2,19,18,19.00,1,126.67,15,RHB,1,0,0,0
38603737,Karan Dulloo,9491502,Mighty Titans,3,3,19,11,6.33,0,118.75,16,RHB,2,1,0,0
19010055,Siddharth Sharma,2204871,MSC Black Bears,2,2,18,11,9.00,0,128.57,14,RHB,1,2,0,0
10384575,Lalitesh,7424272,Freizeit CC,3,3,18,7,6.00,0,128.57,14,RHB,2,0,0,0
14125282,Sidharth Sharma,7415125,Sulzbach XI,3,3,18,17,6.00,0,94.74,19,RHB,2,1,0,0
31838682,Rashid Ahamd,9436054,RCB,3,3,18,10,6.00,0,90.00,20,RHB,1,1,0,0
3323501,Pradeep,430654,Royal Strikers FFM,4,4,18,9,18.00,3,105.88,17,RHB,2,1,0,0
31982831,Anoop Kiran,7356382,SPVGG Dragons,3,2,17,11,8.50,0,141.67,12,RHB,0,2,0,0
14886437,Anand Reddy Nallapapireddigari,2623314,TSV Darmstadt United,3,3,17,9,5.67,0,56.67,30,RHB,1,1,0,0
31779491,Sujish Suresh Kumar,9491502,Mighty Titans,2,2,16,16,8.00,0,133.33,12,-,0,2,0,0
31980910,Het Naik,9435425,SG Malchen,3,2,16,13,16.00,1,72.73,22,RHB,2,0,0,0
5561804,Hossen Ali,8007462,SV Tigers am Main,3,3,16,11,8.00,1,114.29,14,RHB,3,0,0,0
5655194,Nitin,6290732,TSV Frankfurt Garuda,3,3,16,10,5.33,0,76.19,21,RHB,1,0,0,0
16254681,Pranay Kumar Pathike,7440693,TSV Darmstadt XI,7,3,16,14,-,3,94.12,17,RHB,0,1,0,0
31709736,Saad Ahmad,7442593,AMU Sultans,4,4,16,14,5.33,1,84.21,19,RHB,2,0,0,0
3279367,Harinatha Gunditharu,430802,Tgs Indian Challengers,5,4,16,14,8.00,2,133.33,12,RHB,1,1,0,0
38703264,Selvakumar Selvaraj,7424272,Freizeit CC,2,2,15,11,15.00,1,75.00,20,RHB,1,1,0,0
33436899,Peter Paul,7989971,Mainz Cricket Club,3,3,15,11,5.00,0,65.22,23,RHB,1,0,0,0
3279377,Akhil Bhadran,6941365,Karlsruhe Knights,4,3,15,9,7.50,1,88.24,17,RHB,0,1,0,0
2944837,Mandeep Singh Sandhu,7437045,Hawk Hunters,4,3,15,9,5.00,0,65.22,23,RHB,1,0,0,0
38984428,Rahmatullah,7437045,Hawk Hunters,5,3,15,12,5.00,0,187.50,8,LHB,1,1,0,0
2913059,Waleed,7437938,FalconsXI,2,2,14,14,14.00,1,116.67,12,RHB,3,0,0,0
12798662,Vasanth Ramar,7424272,Freizeit CC,3,2,14,8,7.00,0,107.69,13,RHB,1,0,0,0
10104777,Sainava Teja,430802,Tgs Indian Challengers,4,2,14,8,14.00,1,280.00,5,RHB,0,2,0,0
298478,Narender Yadav,1517508,Frankfurt Spartans Cricket Club,3,3,14,12,7.00,1,155.56,9,RHB,1,1,0,0
38931096,Chandra Bhushan,7415121,MSC Achievers 11,3,3,14,10,7.00,1,77.78,18,RHB,1,1,0,0
27923257,Girish Menon,6269379,TGS Rising Challengers,3,3,14,10,4.67,0,60.87,23,RHB,1,0,0,0
32100774,Santosh Sharma,806595,Juggernaut Cricket Club,4,3,14,13,14.00,2,140.00,10,RHB,1,1,0,0
12822690,Ali Syed,6269379,TGS Rising Challengers,2,1,13,13,-,1,130.00,10,RHB,2,0,0,0
19037092,Satish Kumar,2204871,MSC Black Bears,3,1,13,13,13.00,0,162.50,8,RHB,2,0,0,0
38580378,Vinay Gaurdians Whatsapp,9436054,RCB,3,2,13,11,6.50,0,100.00,13,RHB,2,0,0,0
22371420,Ravi Gangula Dbag,4674227,BlueWings,3,2,13,8,6.50,0,76.47,17,RHB,2,0,0,0
2401173,Mithun Puthenkottupalliyil,430802,Tgs Indian Challengers,5,2,13,12,13.00,1,260.00,5,RHB,1,1,0,0
38661598,Sudharsan Srinivasan,7424272,Freizeit CC,3,3,13,11,6.50,1,118.18,11,RHB,2,0,0,0
31718657,Nitish Kashyap,9436054,RCB,3,3,13,12,4.33,0,92.86,14,RHB,1,1,0,0
21909738,Anoop P B,7415125,Sulzbach XI,3,3,13,10,4.33,0,86.67,15,RHB,0,1,0,0
5527584,Adepa Naidu,2623314,TSV Darmstadt United,3,3,13,12,4.33,0,81.25,16,RHB,2,0,0,0
27926882,Sumit Revankar,6269379,TGS Rising Challengers,2,1,12,12,12.00,0,120.00,10,RHB,2,0,0,0
12423573,Rishi,4220557,TSGN Royal Warriors,3,1,12,12,-,1,109.09,11,RHB,1,0,0,0
38211959,Kuldeep Choudhary,9390582,TSGN Royal Lions,2,2,12,7,12.00,1,240.00,5,RHB,1,1,0,0
32536784,Aakash Khaira,2623314,TSV Darmstadt United,2,2,12,10,6.00,0,171.43,7,RHB,1,1,0,0
38929965,Madhusudan Gowda,9435425,SG Malchen,3,2,12,12,12.00,1,100.00,12,RHB,0,1,0,0
9195963,Goutam Kumar Saha,8007462,SV Tigers am Main,3,2,12,12,12.00,1,92.31,13,RHB,2,0,0,0
28640126,Adi,7356382,SPVGG Dragons,5,2,12,12,6.00,0,171.43,7,RHB,0,2,0,0
31950788,Muhammad Faisal,2114868,SVS Frankfurt Eagles,7,2,12,6,12.00,1,171.43,7,RHB,1,1,0,0
5657923,Hari P,7415125,Sulzbach XI,3,3,12,8,4.00,0,66.67,18,RHB,0,0,0,0
5677576,Sumanth Pulluru,2623314,TSV Darmstadt United,3,3,12,9,4.00,0,54.55,22,RHB,1,0,0,0
30621030,Vivek Patel Cricket,7437045,Hawk Hunters,2,2,11,8,5.50,0,110.00,10,RHB,2,0,0,0
32000843,Umer Pthn 2n Rcb,9436054,RCB,3,2,11,10,11.00,1,110.00,10,RHB,2,0,0,0
21909400,Raghu,7415125,Sulzbach XI,3,2,11,10,-,2,100.00,11,RHB,2,0,0,0
31708543,Hamid Shah,7437938,FalconsXI,4,2,11,10,11.00,1,110.00,10,RHB,1,0,0,0
22669915,Sutharsan,6941365,Karlsruhe Knights,4,2,11,11,5.50,0,183.33,6,RHB,1,1,0,0
28007346,Allen Cutinha,3793721,Trebur Cricket Club,4,2,11,7,5.50,0,137.50,8,RHB,1,1,0,0
13764702,Ajay Kumar Holla,4814191,TBG Neulussheim,5,2,11,11,5.50,0,110.00,10,RHB,1,0,0,0
31706379,Firoz Khan,6269379,TGS Rising Challengers,3,3,11,6,11.00,2,122.22,9,RHB,2,0,0,0
31653882,Karthik P,7424272,Freizeit CC,3,3,11,7,11.00,2,73.33,15,RHB,0,1,0,0
32089504,Sahil Verma,2623314,TSV Darmstadt United,3,3,11,9,5.50,1,100.00,11,RHB,1,0,0,0
33447675,Arun Lawrence,7989971,Mainz Cricket Club,3,3,11,8,3.67,0,110.00,10,RHB,2,0,0,0
38619543,Manoharan Thambi,7424272,Freizeit CC,3,3,11,11,3.67,0,91.67,12,RHB,2,0,0,0
31627767,Manpreet Singh,7415121,MSC Achievers 11,3,3,11,6,3.67,0,78.57,14,RHB,2,0,0,0
12822789,Anish Sachdeva,3793721,Trebur Cricket Club,4,3,11,6,11.00,2,57.89,19,RHB,0,0,0,0
38610196,Premjit,7437938,FalconsXI,4,3,11,8,5.50,1,57.89,19,RHB,1,0,0,0
36842617,Abbas Abasin,9304922,Wetzlar Sixers,4,4,11,6,2.75,0,84.62,13,RHB,0,1,0,0
37943333,Sahi Sheru,9304922,Wetzlar Sixers,2,1,10,10,10.00,0,83.33,12,RHB,0,1,0,0
31769244,Bhim Reddy,9435425,SG Malchen,3,1,10,10,10.00,0,90.91,11,RHB,2,0,0,0
38212866,Mayank Panchal,9390582,TSGN Royal Lions,3,2,10,9,5.00,0,111.11,9,LHB,0,1,0,0
32648997,Avinash Kolagunda Chandrashekar,9435425,SG Malchen,3,3,10,7,10.00,2,111.11,9,RHB,1,0,0,0
32195477,Saif Ur Rehman,7442593,AMU Sultans,4,3,10,8,10.00,2,100.00,10,RHB,1,0,0,0
16115282,Shamil,6941365,Karlsruhe Knights,4,3,10,8,5.00,1,76.92,13,RHB,0,1,0,0
5639534,Mani,7440693,TSV Darmstadt XI,7,4,10,5,2.50,0,83.33,12,RHB,2,0,0,0
27958100,Charles Vincent,1517508,Frankfurt Spartans Cricket Club,3,2,9,8,9.00,1,180.00,5,RHB,0,1,0,0
5655192,Girish Manmode,3793721,Trebur Cricket Club,3,2,9,8,9.00,1,64.29,14,RHB,0,0,0,0
31649154,Smruti Ranjan Panda,7437045,Hawk Hunters,5,2,9,9,-,2,90.00,10,RHB,1,0,0,0
38929971,Akash Muthanna,9435425,SG Malchen,3,3,9,4,3.00,0,69.23,13,LHB,1,0,0,0
