player_id,name,team_id,team_name,total_match,innings,total_runs,highest_run,average,not_out,strike_rate,ball_faced,batting_hand,4s,6s,50s,100s
38376538,Rana Tahir Rüss,7444345,RCB Cricket Club Ruesselsheim,5,1,4,4,4.00,0,36.36,11,-,0,0,0,0
20713334,Bhavik Pandya,4220557,TSGN Royal Warriors,2,2,4,2,2.00,0,80.00,5,LHB,0,0,0,0
38406659,Randeep Singh,7392287,DCC Rising Stars,2,2,4,2,2.00,0,66.67,6,RHB,0,0,0,0
42125440,Rahul Paliwal,6591085,TSGN Mavericks,3,2,4,4,4.00,1,80.00,5,RHB,0,0,0,0
42013402,Aangan Desai,7251731,KK Challengers,3,2,4,2,2.00,0,66.67,6,RHB,0,0,0,0
5657923,Hari P,7415125,Sulzbach XI,3,2,4,3,2.00,0,50.00,8,RHB,0,0,0,0
31719214,Eyaan Ahmed,7444218,Mannschaft Ginnheimer,3,2,4,4,2.00,0,44.44,9,RHB,0,0,0,0
33438131,Sujeesh,7989971,Mainz Cricket Club,4,2,4,4,4.00,1,66.67,6,RHB,0,0,0,0
33454749,Muhammad Imran,8001451,Dietzenbacher Cricket Star,6,2,4,2,2.00,0,44.44,9,RHB,0,0,0,0
38583815,Yogesh Singh Rathore,9495458,Wetzlar Super Kings,3,3,4,3,2.00,1,44.44,9,RHB,0,0,0,0
27926870,Senthil Kumaran,430802,Tgs Indian Challengers,3,3,4,3,1.33,0,28.57,14,RHB,0,0,0,0
9618690,Prasanth,10472983,FCC Friends XI,4,3,4,3,2.00,1,80.00,5,LHB,0,0,0,0
32637253,Ankur Tomar,7444345,RCB Cricket Club Ruesselsheim,5,4,4,2,1.00,0,44.44,9,RHB,0,0,0,0
32704996,Varad Dange,7444345,RCB Cricket Club Ruesselsheim,1,1,3,3,3.00,0,50.00,6,RHB,0,0,0,0
42510998,Neelesh Sharma,7251731,KK Challengers,1,1,3,3,3.00,0,50.00,6,RHB,0,0,0,0
41975049,Gopinath Garuda,6290732,TSV Frankfurt Garuda,1,1,3,3,3.00,0,30.00,10,RHB,0,0,0,0
16931256,Pon Subash,6269379,TGS Rising Challengers,2,1,3,3,3.00,0,50.00,6,RHB,0,0,0,0
41988376,Alwin George,2114868,SVS Frankfurt Eagles,2,1,3,3,3.00,0,42.86,7,RHB,0,0,0,0
31655083,Kapil Yadav,7440693,TSV Darmstadt XI,3,1,3,3,3.00,0,50.00,6,RHB,0,0,0,0
31967967,Rahul Shivakumar,7415125,Sulzbach XI,3,1,3,3,3.00,0,42.86,7,RHB,0,0,0,0
27911427,Tushar Benke,806595,Juggernaut Cricket Club,3,1,3,3,-,1,100.00,3,RHB,0,0,0,0
21909738,Anoop P B,7415125,Sulzbach XI,3,1,3,3,-,1,50.00,6,RHB,0,0,0,0
31950788,Muhammad Faisal,2114868,SVS Frankfurt Eagles,2,2,3,2,1.50,0,42.86,7,RHB,0,0,0,0
33430444,Nikhil Reddy,9461015,Ingelheim Cricket Club,2,2,3,3,1.50,0,42.86,7,RHB,0,0,0,0
11053192,Deep Shah,7424272,Freizeit CC,2,2,3,2,1.50,0,37.50,8,RHB,0,0,0,0
41988399,Sachin Kumar,2114868,SVS Frankfurt Eagles,2,2,3,3,1.50,0,37.50,8,RHB,0,0,0,0
41953912,Shailendra Pawar,7449958,Darebulls,3,2,3,2,3.00,1,60.00,5,RHB,0,0,0,0
22372457,Bharath Mukunda,4674227,BlueWings,3,2,3,2,3.00,1,21.43,14,RHB,0,0,0,0
3279362,Sudeept Jaiswal,430802,Tgs Indian Challengers,3,2,3,3,1.50,0,60.00,5,RHB,0,0,0,0
41679049,Tanveer Ahmad,6591085,TSGN Mavericks,3,2,3,2,1.50,0,42.86,7,RHB,0,0,0,0
42324728,Ahmed Shah,8001451,Dietzenbacher Cricket Star,3,2,3,3,1.50,0,27.27,11,LHB,0,0,0,0
42786251,Inam,8001451,Dietzenbacher Cricket Star,3,2,3,2,1.50,0,27.27,11,RHB,0,0,0,0
41637807,Chitresh Cgi,6290732,TSV Frankfurt Garuda,3,3,3,3,1.50,1,60.00,5,RHB,0,0,0,0
32540525,Praneeth Vaddadi,10736341,Kassel Cricket Club,3,3,3,2,1.00,0,60.00,5,RHB,0,0,0,0
3279214,Gurmail Singh,806595,Juggernaut Cricket Club,1,1,2,2,2.00,0,66.67,3,RHB,0,0,0,0
13480256,Gokul Karthikeyan,1517508,Frankfurt Spartans Cricket Club,1,1,2,2,2.00,0,66.67,3,LHB,0,0,0,0
31919179,Sankeeth Rcb,7444345,RCB Cricket Club Ruesselsheim,1,1,2,2,2.00,0,33.33,6,RHB,0,0,0,0
28206444,Diljit Singh Kajal,6290732,TSV Frankfurt Garuda,2,1,2,2,2.00,0,50.00,4,RHB,0,0,0,0
38170068,Sahil Zabiullah,7436670,Giessener 11,2,1,2,2,2.00,0,28.57,7,RHB,0,0,0,0
12874241,Sivakumar,3793721,Trebur Cricket Club,3,1,2,2,2.00,0,50.00,4,RHB,0,0,0,0
31690460,Devraj Redij,2623314,TSV Darmstadt United,3,1,2,2,2.00,0,50.00,4,RHB,0,0,0,0
32060897,Rajesh Bura,10472983,FCC Friends XI,3,1,2,2,2.00,0,50.00,4,RHB,0,0,0,0
5661111,Guru Gadiwaddar,3793721,Trebur Cricket Club,3,1,2,2,2.00,0,40.00,5,RHB,0,0,0,0
32085922,Shahryar Altaf,7444218,Mannschaft Ginnheimer,3,1,2,2,-,1,66.67,3,RHB,0,0,0,0
32422942,Sudeep Kumar Gopathi,10736341,Kassel Cricket Club,3,1,2,2,-,1,40.00,5,RHB,0,0,0,0
13287601,Abhilash Thengullathil,1517508,Frankfurt Spartans Cricket Club,6,1,2,2,2.00,0,33.33,6,RHB,0,0,0,0
41597977,Likith,7436670,Giessener 11,2,2,2,2,2.00,1,66.67,3,RHB,0,0,0,0
31702073,Muhammad Safwan Salahuddin,7251731,KK Challengers,2,2,2,2,2.00,1,33.33,6,RHB,0,0,0,0
18679127,Waled Khan,2114868,SVS Frankfurt Eagles,2,2,2,1,1.00,0,50.00,4,RHB,0,0,0,0
32046227,Pratik Patil,7436670,Giessener 11,2,2,2,2,1.00,0,33.33,6,RHB,0,0,0,0
41950797,Anvay Walavalkar,7449958,Darebulls,2,2,2,2,1.00,0,22.22,9,RHB,0,0,0,0
3279367,Harinatha Gunditharu,430802,Tgs Indian Challengers,3,2,2,1,1.00,0,50.00,4,RHB,0,0,0,0
14292261,Mudassar Shaikh,10736341,Kassel Cricket Club,3,2,2,2,1.00,0,25.00,8,RHB,0,0,0,0
27958100,Charles Vincent,1517508,Frankfurt Spartans Cricket Club,5,2,2,2,1.00,0,33.33,6,RHB,0,0,0,0
29263255,Apurv Chakor,4220557,TSGN Royal Warriors,5,2,2,1,-,2,100.00,2,LHB,0,0,0,0
11066263,H Pavan Kumar,7356382,SPVGG Dragons,7,2,2,2,2.00,1,66.67,3,RHB,0,0,0,0
5458344,Boney Mathew,1517508,Frankfurt Spartans Cricket Club,7,3,2,1,0.67,0,28.57,7,RHB,0,0,0,0
5639931,Mithun Rajanna,7440693,TSV Darmstadt XI,1,1,1,1,1.00,0,50.00,2,RHB,0,0,0,0
39934431,Ashwin Krishnamurthy,6269379,TGS Rising Challengers,1,1,1,1,1.00,0,33.33,3,RHB,0,0,0,0
30891927,Sohom Chakraborty,7251731,KK Challengers,1,1,1,1,-,1,100.00,1,RHB,0,0,0,0
42554753,Haris Qureshi,7444218,Mannschaft Ginnheimer,1,1,1,1,-,1,100.00,1,RHB,0,0,0,0
728865,Aloshy Vettoor,7989971,Mainz Cricket Club,2,1,1,1,1.00,0,12.50,8,RHB,0,0,0,0
31707141,Ahtasham Kang,7424272,Freizeit CC,2,1,1,1,-,1,100.00,1,RHB,0,0,0,0
32089504,Sahil Verma,2623314,TSV Darmstadt United,2,1,1,1,-,1,100.00,1,RHB,0,0,0,0
4997559,Sree Harsha,7440693,TSV Darmstadt XI,2,1,1,1,-,1,50.00,2,RHB,0,0,0,0
33445405,Joby Panthily,7989971,Mainz Cricket Club,2,1,1,1,-,1,33.33,3,RHB,0,0,0,0
5655192,Girish Manmode,3793721,Trebur Cricket Club,3,1,1,1,1.00,0,50.00,2,RHB,0,0,0,0
31707642,Shekhar Kumar Patra,7436670,Giessener 11,3,1,1,1,1.00,0,50.00,2,RHB,0,0,0,0
5639534,Mani,7440693,TSV Darmstadt XI,3,1,1,1,1.00,0,33.33,3,RHB,0,0,0,0
39300884,Umar Butt,8001451,Dietzenbacher Cricket Star,3,1,1,1,1.00,0,20.00,5,RHB,0,0,0,0
3283070,Sudhanshu Mishra,6591085,TSGN Mavericks,3,1,1,1,-,1,100.00,1,RHB,0,0,0,0
42206267,Ramakanth Madhugiri,9495458,Wetzlar Super Kings,3,1,1,1,-,1,100.00,1,RHB,0,0,0,0
9837507,Tanuj Sinha,9390582,TSGN Royal Lions,3,1,1,1,-,1,50.00,2,RHB,0,0,0,0
38367746,Santosh Upadhye,7356382,SPVGG Dragons,4,1,1,1,-,1,100.00,1,RHB,0,0,0,0
2766814,Ravi,10570905,TBG Neulusheim,5,1,1,1,-,1,100.00,1,RHB,0,0,0,0
31706639,Hemant Sai P,7436670,Giessener 11,6,1,1,1,-,1,100.00,1,RHB,0,0,0,0
38459062,Nitin R J,10736341,Kassel Cricket Club,2,2,1,1,1.00,1,20.00,5,RHB,0,0,0,0
31653882,Karthik P,7424272,Freizeit CC,2,2,1,1,0.50,0,25.00,4,RHB,0,0,0,0
22372347,Harish Kumar Pula,4674227,BlueWings,3,2,1,1,1.00,1,20.00,5,RHB,0,0,0,0
41680914,Margin Jivani,7251731,KK Challengers,3,2,1,1,1.00,1,20.00,5,RHB,0,0,0,0
32422354,Rohith Vemulapally,10736341,Kassel Cricket Club,3,2,1,1,0.50,0,33.33,3,RHB,0,0,0,0
22157027,Samuel Ajay Dasgupta,430654,Royal Strikers FFM,3,2,1,1,0.50,0,20.00,5,RHB,0,0,0,0
41637487,Abdul Junaid,6290732,TSV Frankfurt Garuda,3,2,1,1,-,2,33.33,3,RHB,0,0,0,0
31005552,Nithin Kumar,7251731,KK Challengers,5,2,1,1,1.00,1,33.33,3,RHB,0,0,0,0
42571087,Libin,7989971,Mainz Cricket Club,5,2,1,1,0.50,0,16.67,6,RHB,0,0,0,0
3093708,Udayakumar Shunmugaraj,7444345,RCB Cricket Club Ruesselsheim,5,2,1,1,-,2,50.00,2,RHB,0,0,0,0
31744692,Naufal Hameed,4220557,TSGN Royal Warriors,4,3,1,1,0.33,0,16.67,6,RHB,0,0,0,0
31956143,David Bush,1517508,Frankfurt Spartans Cricket Club,1,1,0,0,-,0,0.00,1,RHB,0,0,0,0
38701574,Praveen V,7449958,Darebulls,1,1,0,0,-,0,0.00,5,RHB,0,0,0,0
42112511,Sheeraz Ahmed,7449958,Darebulls,1,1,0,0,-,0,0.00,2,RHB,0,0,0,0
3283002,Teekay,7449958,Darebulls,2,1,0,0,-,0,0.00,2,RHB,0,0,0,0
7967156,Ajith,7251731,KK Challengers,2,1,0,0,-,0,0.00,4,RHB,0,0,0,0
16398347,Pramod Bhat,7449958,Darebulls,2,1,0,0,-,1,0.00,2,RHB,0,0,0,0
31708287,Sai Krishna Reddy Guntaka,7440693,TSV Darmstadt XI,2,1,0,0,-,0,0.00,2,RHB,0,0,0,0
31827042,Ashish Dangi,6290732,TSV Frankfurt Garuda,2,1,0,0,-,0,0.00,1,RHB,0,0,0,0
32256086,Raheel Ahmad,7437045,Hawk Hunters,2,1,0,0,-,0,0.00,1,RHB,0,0,0,0
41988413,Ratheesh Medamal,2114868,SVS Frankfurt Eagles,2,1,0,0,-,0,0.00,1,RHB,0,0,0,0
42209145,Soham Kulkarni,9495458,Wetzlar Super Kings,2,1,0,0,-,0,0.00,2,RHB,0,0,0,0
12822690,Ali Syed,6269379,TGS Rising Challengers,3,1,0,0,-,0,0.00,1,RHB,0,0,0,0
12894508,Vikalp Kaushik,806595,Juggernaut Cricket Club,3,1,0,0,-,1,0.00,1,RHB,0,0,0,0
27923257,Girish Menon,6269379,TGS Rising Challengers,3,1,0,0,-,1,0.00,1,RHB,0,0,0,0
31731649,Nikhil Yadav,2204871,MSC Black Bears,3,1,0,0,-,0,0.00,1,RHB,0,0,0,0
38213103,Indrajeet Rajput,9390582,TSGN Royal Lions,3,1,0,0,-,0,0.00,2,RHB,0,0,0,0
41660182,Venkatesh Biradar Cricket Bluewings,4674227,BlueWings,3,1,0,0,-,0,0.00,1,RHB,0,0,0,0
41679046,Ranganath Nagaraju,6591085,TSGN Mavericks,3,1,0,0,-,0,0.00,2,RHB,0,0,0,0
42074596,Samson Jose,1517508,Frankfurt Spartans Cricket Club,3,1,0,0,-,1,0.00,2,RHB,0,0,0,0
29718658,Shiva,7356382,SPVGG Dragons,3,1,0,0,-,1,0,0,RHB,0,0,0,0
38454366,Avinash Ravi Prakash,9461015,Ingelheim Cricket Club,3,1,0,0,-,1,0,0,RHB,0,0,0,0
31648603,Vaibhav Garhia,7392287,DCC Rising Stars,4,1,0,0,-,0,0.00,3,RHB,0,0,0,0
38376541,Nabeel Rüss Cric,7444345,RCB Cricket Club Ruesselsheim,4,1,0,0,-,1,0.00,2,RHB,0,0,0,0
31638527,Manoj Shukla,7392287,DCC Rising Stars,5,1,0,0,-,0,0.00,1,RHB,0,0,0,0
41554051,Praveen Damera,10472983,FCC Friends XI,5,1,0,0,-,1,0.00,1,RHB,0,0,0,0
33455113,Abdul Sattar,8001451,Dietzenbacher Cricket Star,6,1,0,0,-,1,0,0,RHB,0,0,0,0
12342906,Rahul Shinde,9390582,TSGN Royal Lions,8,1,0,0,-,0,0.00,2,RHB,0,0,0,0
3319861,Atharva More(om),7449958,Darebulls,2,2,0,0,-,0,0.00,3,RHB,0,0,0,0
31950672,Justin Jose,2114868,SVS Frankfurt Eagles,2,2,0,0,-,1,0.00,2,RHB,0,0,0,0
38619543,Manoharan Thambi,7424272,Freizeit CC,2,2,0,0,-,0,0.00,4,RHB,0,0,0,0
42112523,Daniyal Germany,7449958,Darebulls,2,2,0,0,-,1,0.00,1,RHB,0,0,0,0
42748339,Bush Raphael,2114868,SVS Frankfurt Eagles,2,2,0,0,-,1,0.00,3,RHB,0,0,0,0
42786427,Aqueel Offenbach Cricket,8001451,Dietzenbacher Cricket Star,3,2,0,0,-,1,0.00,4,RHB,0,0,0,0
53859,Krunal Raval,10736341,Kassel Cricket Club,1,0,0,0,-,0,0,0,RHB,0,0,0,0
3263804,Vinay Narayana,10472983,FCC Friends XI,1,0,0,0,-,0,0,0,LHB,0,0,0,0
9999308,Ark Ark,7424272,Freizeit CC,1,0,0,0,-,0,0,0,RHB,0,0,0,0
13816117,Rohith Kb,1517508,Frankfurt Spartans Cricket Club,1,0,0,0,-,0,0,0,RHB,0,0,0,0
14886259,Jithu Paul,7251731,KK Challengers,1,0,0,0,-,0,0,0,RHB,0,0,0,0
22541178,Surya C,2204871,MSC Black Bears,1,0,0,0,-,0,0,0,RHB,0,0,0,0
31435913,Shreyas Friedberg,7356382,SPVGG Dragons,1,0,0,0,-,0,0,0,LHB,0,0,0,0
31627751,Suhas Rao,7989971,Mainz Cricket Club,1,0,0,0,-,0,0,0,RHB,0,0,0,0
32080750,Rehan Ahmed Raja,7437045,Hawk Hunters,1,0,0,0,-,0,0,0,RHB,0,0,0,0
38057047,Manisharma,3793721,Trebur Cricket Club,1,0,0,0,-,0,0,0,RHB,0,0,0,0
38368806,Suyash Shukla,7392287,DCC Rising Stars,1,0,0,0,-,0,0,0,RHB,0,0,0,0
38454367,Pravin Adav,9461015,Ingelheim Cricket Club,1,0,0,0,-,0,0,0,RHB,0,0,0,0
38467672,Parminder Singh,9461015,Ingelheim Cricket Club,1,0,0,0,-,0,0,0,RHB,0,0,0,0
38995772,Dawood Shoaib Khan,2623314,TSV Darmstadt United,1,0,0,0,-,0,0,0,RHB,0,0,0,0
39358016,Pon Subash Tn 75,6269379,TGS Rising Challengers,1,0,0,0,-,0,0,0,RHB,0,0,0,0
39905750,Charith Raj,7251731,KK Challengers,1,0,0,0,-,0,0,0,RHB,0,0,0,0
39953875,Darshan Gowda,7251731,KK Challengers,1,0,0,0,-,0,0,0,RHB,0,0,0,0
40055582,Shaheen Jabarkhail,7436670,Giessener 11,1,0,0,0,-,0,0,0,RHB,0,0,0,0
41322987,Sohail Cricket,7989971,Mainz Cricket Club,1,0,0,0,-,0,0,0,RHB,0,0,0,0
41522125,Zeeshan Iqbal,7436670,Giessener 11,1,0,0,0,-,0,0,0,RHB,0,0,0,0
42311583,Shahid Bi,9461015,Ingelheim Cricket Club,1,0,0,0,-,0,0,0,-,0,0,0,0
2937470,Ravi,10736341,Kassel Cricket Club,2,0,0,0,-,0,0,0,RHB,0,0,0,0
5504733,Laxman Gollapalli,10472983,FCC Friends XI,2,0,0,0,-,0,0,0,RHB,0,0,0,0
27915806,Ayush Vekariya,6591085,TSGN Mavericks,2,0,0,0,-,0,0,0,RHB,0,0,0,0
31180400,Shashank K,7444345,RCB Cricket Club Ruesselsheim,2,0,0,0,-,0,0,0,RHB,0,0,0,0
31555761,Amruth Ramani,7356382,SPVGG Dragons,2,0,0,0,-,0,0,0,RHB,0,0,0,0
31655024,Rajesh Fcc De,6290732,TSV Frankfurt Garuda,2,0,0,0,-,0,0,0,RHB,0,0,0,0
31734317,Azam Khan,7444218,Mannschaft Ginnheimer,2,0,0,0,-,0,0,0,RHB,0,0,0,0
31956144,Jijo Spartans,1517508,Frankfurt Spartans Cricket Club,2,0,0,0,-,0,0,0,RHB,0,0,0,0
32106760,Krishna Shah,2204871,MSC Black Bears,2,0,0,0,-,0,0,0,RHB,0,0,0,0
33457084,Sammi Abass,8001451,Dietzenbacher Cricket Star,2,0,0,0,-,0,0,0,RHB,0,0,0,0
38352714,Suyog Vaidya,7356382,SPVGG Dragons,2,0,0,0,-,0,0,0,RHB,0,0,0,0
38789416,Yugandhar Reddy,9461015,Ingelheim Cricket Club,2,0,0,0,-,0,0,0,RHB,0,0,0,0
40081046,Prudhvi Cricket,9461015,Ingelheim Cricket Club,2,0,0,0,-,0,0,0,RHB,0,0,0,0
41377987,Jafar Khan,7436670,Giessener 11,2,0,0,0,-,0,0,0,RHB,0,0,0,0
42096533,Mohan Sai Ram,7392287,DCC Rising Stars,2,0,0,0,-,0,0,0,RHB,0,0,0,0
42243225,Nikhil Ranjan,806595,Juggernaut Cricket Club,2,0,0,0,-,0,0,0,RHB,0,0,0,0
2195382,Ankit Khurana,7437045,Hawk Hunters,3,0,0,0,-,0,0,0,RHB,0,0,0,0
3429127,Kuldeep,2204871,MSC Black Bears,3,0,0,0,-,0,0,0,RHB,0,0,0,0
5630569,Dhinesh Kumar Periyasamy,430654,Royal Strikers FFM,3,0,0,0,-,0,0,0,RHB,0,0,0,0
22372407,Naresh Ravirala,4674227,BlueWings,3,0,0,0,-,0,0,0,RHB,0,0,0,0
23376226,Ridol Michael,7989971,Mainz Cricket Club,3,0,0,0,-,0,0,0,RHB,0,0,0,0
28088485,Ramesh Rajendran,430654,Royal Strikers FFM,3,0,0,0,-,0,0,0,RHB,0,0,0,0
29807641,Abdul Waseh Khawaja,430802,Tgs Indian Challengers,3,0,0,0,-,0,0,0,RHB,0,0,0,0
31700209,Sumit Das,806595,Juggernaut Cricket Club,3,0,0,0,-,0,0,0,RHB,0,0,0,0
33438001,Kiran Srimurthy,4674227,BlueWings,3,0,0,0,-,0,0,0,RHB,0,0,0,0
38477811,Jeevan Bi,9461015,Ingelheim Cricket Club,3,0,0,0,-,0,0,0,RHB,0,0,0,0
38490788,Ashutosh Yadav,6591085,TSGN Mavericks,3,0,0,0,-,0,0,0,RHB,0,0,0,0
38698051,Mathew Alex,7989971,Mainz Cricket Club,3,0,0,0,-,0,0,0,-,0,0,0,0
39470869,Amit Sharma,9390582,TSGN Royal Lions,3,0,0,0,-,0,0,0,LHB,0,0,0,0
41537013,Sajith Sadanandan,7436670,Giessener 11,3,0,0,0,-,0,0,0,RHB,0,0,0,0
42083401,Atishay Jain,4220557,TSGN Royal Warriors,3,0,0,0,-,0,0,0,RHB,0,0,0,0
42452339,Khalid,7436670,Giessener 11,3,0,0,0,-,0,0,0,-,0,0,0,0
33500651,Uttam Tripa,7436670,Giessener 11,4,0,0,0,-,0,0,0,RHB,0,0,0,0
41323062,Sinojcherian Roy,7989971,Mainz Cricket Club,4,0,0,0,-,0,0,0,RHB,0,0,0,0
28007361,Yogesh Dhariyal,7356382,SPVGG Dragons,5,0,0,0,-,0,0,0,RHB,0,0,0,0
31638536,Kurra,7392287,DCC Rising Stars,5,0,0,0,-,0,0,0,RHB,0,0,0,0
38207431,Aditya Tewari,9390582,TSGN Royal Lions,5,0,0,0,-,0,0,0,RHB,0,0,0,0
31704641,Mohit Pareek,9390582,TSGN Royal Lions,8,0,0,0,-,0,0,0,RHB,0,0,0,0
